,rating,rating_description,no_contract,token,pos,pos_token,wordnet_pos,lemmatized
283,5.0,"Es entretenido y fascinante, busquen la mejor manera de aprender lo máximo que puedan así como derrochar sus habilidades y conocimientos.","es entretenido fascinante, busquen la mejor manera de aprender lo máximo que puedan así como derrochar sus habilidades conocimientos.","[['es', 'entretenido', 'fascinante', 'busquen', 'la', 'mejor', 'manera', 'de', 'aprender', 'lo', 'máximo', 'que', 'puedan', 'así', 'como', 'derrochar', 'sus', 'habilidades', 'conocimientos']]","[[('es', 'NN'), ('entretenido', 'NN'), ('fascinante', 'NN'), ('busquen', 'NN'), ('la', 'NN'), ('mejor', 'JJ'), ('manera', 'NN'), ('de', 'IN'), ('aprender', 'FW'), ('lo', 'FW'), ('máximo', 'FW'), ('que', 'FW'), ('puedan', 'FW'), ('así', 'FW'), ('como', 'NN'), ('derrochar', 'NN'), ('sus', 'NN'), ('habilidades', 'VBZ'), ('conocimientos', 'NNS')]]","[('es', 'NN'), ('entretenido', 'NN'), ('fascinante', 'NN'), ('busquen', 'NN'), ('la', 'NN'), ('mejor', 'JJ'), ('manera', 'NN'), ('de', 'IN'), ('aprender', 'FW'), ('lo', 'FW'), ('máximo', 'FW'), ('que', 'FW'), ('puedan', 'FW'), ('así', 'FW'), ('como', 'NN'), ('derrochar', 'NN'), ('sus', 'NN'), ('habilidades', 'VBZ'), ('conocimientos', 'NNS')]","[('es', 'n'), ('entretenido', 'n'), ('fascinante', 'n'), ('busquen', 'n'), ('la', 'n'), ('mejor', 'a'), ('manera', 'n'), ('de', 'n'), ('aprender', 'n'), ('lo', 'n'), ('máximo', 'n'), ('que', 'n'), ('puedan', 'n'), ('así', 'n'), ('como', 'n'), ('derrochar', 'n'), ('sus', 'n'), ('habilidades', 'v'), ('conocimientos', 'n')]","['e', 'entretenido', 'fascinante', 'busquen', 'la', 'mejor', 'manera', 'de', 'aprender', 'lo', 'máximo', 'que', 'puedan', 'así', 'como', 'derrochar', 'sus', 'habilidades', 'conocimientos']"
284,4.0,"Muy buena formación de lo que vas a realizar, gran apoyo de siempre en lo que necesites","muy buena formación de lo que vas realizar, gran apoyo de siempre en lo que necesites","[['muy', 'buena', 'formación', 'de', 'lo', 'que', 'vas', 'realizar', 'gran', 'apoyo', 'de', 'siempre', 'en', 'lo', 'que', 'necesites']]","[[('muy', 'NN'), ('buena', 'NN'), ('formación', 'NN'), ('de', 'IN'), ('lo', 'FW'), ('que', 'JJ'), ('vas', 'NN'), ('realizar', 'NN'), ('gran', 'VBD'), ('apoyo', 'NN'), ('de', 'IN'), ('siempre', 'FW'), ('en', 'FW'), ('lo', 'FW'), ('que', 'NN'), ('necesites', 'NNS')]]","[('muy', 'NN'), ('buena', 'NN'), ('formación', 'NN'), ('de', 'IN'), ('lo', 'FW'), ('que', 'JJ'), ('vas', 'NN'), ('realizar', 'NN'), ('gran', 'VBD'), ('apoyo', 'NN'), ('de', 'IN'), ('siempre', 'FW'), ('en', 'FW'), ('lo', 'FW'), ('que', 'NN'), ('necesites', 'NNS')]","[('muy', 'n'), ('buena', 'n'), ('formación', 'n'), ('de', 'n'), ('lo', 'n'), ('que', 'a'), ('vas', 'n'), ('realizar', 'n'), ('gran', 'v'), ('apoyo', 'n'), ('de', 'n'), ('siempre', 'n'), ('en', 'n'), ('lo', 'n'), ('que', 'n'), ('necesites', 'n')]","['muy', 'buena', 'formación', 'de', 'lo', 'que', 'va', 'realizar', 'gran', 'apoyo', 'de', 'siempre', 'en', 'lo', 'que', 'necesites']"
285,2.0,"The team I work for is structured of people with very poor working  experience.  Especially, the head of the team, leads and POC's are all non-professional.  Overall, the management is poorly operated.","team work structured people poor working experience. especially, head team, leads poc's non-professional. overall, management poorly operated.","[['team', 'work', 'structured', 'people', 'poor', 'working', 'experience', 'especially', 'head', 'team', 'leads', 'poc', 's', 'non', 'professional', 'overall', 'management', 'poorly', 'operated']]","[[('team', 'NN'), ('work', 'NN'), ('structured', 'VBD'), ('people', 'NNS'), ('poor', 'JJ'), ('working', 'VBG'), ('experience', 'NN'), ('especially', 'RB'), ('head', 'JJ'), ('team', 'NN'), ('leads', 'VBZ'), ('poc', 'JJ'), ('s', 'NN'), ('non', 'JJ'), ('professional', 'JJ'), ('overall', 'JJ'), ('management', 'NN'), ('poorly', 'RB'), ('operated', 'VBD')]]","[('team', 'NN'), ('work', 'NN'), ('structured', 'VBD'), ('people', 'NNS'), ('poor', 'JJ'), ('working', 'VBG'), ('experience', 'NN'), ('especially', 'RB'), ('head', 'JJ'), ('team', 'NN'), ('leads', 'VBZ'), ('poc', 'JJ'), ('s', 'NN'), ('non', 'JJ'), ('professional', 'JJ'), ('overall', 'JJ'), ('management', 'NN'), ('poorly', 'RB'), ('operated', 'VBD')]","[('team', 'n'), ('work', 'n'), ('structured', 'v'), ('people', 'n'), ('poor', 'a'), ('working', 'v'), ('experience', 'n'), ('especially', 'r'), ('head', 'a'), ('team', 'n'), ('leads', 'v'), ('poc', 'a'), ('s', 'n'), ('non', 'a'), ('professional', 'a'), ('overall', 'a'), ('management', 'n'), ('poorly', 'r'), ('operated', 'v')]","['team', 'work', 'structure', 'people', 'poor', 'work', 'experience', 'especially', 'head', 'team', 'lead', 'poc', 's', 'non', 'professional', 'overall', 'management', 'poorly', 'operate']"
286,4.0,"Fun place to work, but the industry can be complex. Depending on your manager, you can be on your own. Utilize your coworkers and take the e-learn to learn more","fun place work, industry complex. depending manager, own. utilize coworkers take e-learn learn","[['fun', 'place', 'work', 'industry', 'complex', 'depending', 'manager', 'own', 'utilize', 'coworkers', 'take', 'e', 'learn', 'learn']]","[[('fun', 'NN'), ('place', 'NN'), ('work', 'NN'), ('industry', 'NN'), ('complex', 'JJ'), ('depending', 'NN'), ('manager', 'NN'), ('own', 'JJ'), ('utilize', 'JJ'), ('coworkers', 'NNS'), ('take', 'VBP'), ('e', 'NN'), ('learn', 'NN'), ('learn', 'NN')]]","[('fun', 'NN'), ('place', 'NN'), ('work', 'NN'), ('industry', 'NN'), ('complex', 'JJ'), ('depending', 'NN'), ('manager', 'NN'), ('own', 'JJ'), ('utilize', 'JJ'), ('coworkers', 'NNS'), ('take', 'VBP'), ('e', 'NN'), ('learn', 'NN'), ('learn', 'NN')]","[('fun', 'n'), ('place', 'n'), ('work', 'n'), ('industry', 'n'), ('complex', 'a'), ('depending', 'n'), ('manager', 'n'), ('own', 'a'), ('utilize', 'a'), ('coworkers', 'n'), ('take', 'v'), ('e', 'n'), ('learn', 'n'), ('learn', 'n')]","['fun', 'place', 'work', 'industry', 'complex', 'depending', 'manager', 'own', 'utilize', 'coworkers', 'take', 'e', 'learn', 'learn']"
287,5.0,Definitely a great place to work. Loads of activities to keep moral up. The culture was amazing and the staff was great to work with. Everyone I meat was friendly and helpful in every way. ,definitely great place work. loads activities keep moral up. culture amazing staff great work with. everyone meat friendly helpful every way.,"[['definitely', 'great', 'place', 'work', 'loads', 'activities', 'keep', 'moral', 'up', 'culture', 'amazing', 'staff', 'great', 'work', 'with', 'everyone', 'meat', 'friendly', 'helpful', 'every', 'way']]","[[('definitely', 'RB'), ('great', 'JJ'), ('place', 'NN'), ('work', 'NN'), ('loads', 'NN'), ('activities', 'NNS'), ('keep', 'VBP'), ('moral', 'JJ'), ('up', 'RP'), ('culture', 'NN'), ('amazing', 'JJ'), ('staff', 'NN'), ('great', 'JJ'), ('work', 'NN'), ('with', 'IN'), ('everyone', 'NN'), ('meat', 'NN'), ('friendly', 'RB'), ('helpful', 'JJ'), ('every', 'DT'), ('way', 'NN')]]","[('definitely', 'RB'), ('great', 'JJ'), ('place', 'NN'), ('work', 'NN'), ('loads', 'NN'), ('activities', 'NNS'), ('keep', 'VBP'), ('moral', 'JJ'), ('up', 'RP'), ('culture', 'NN'), ('amazing', 'JJ'), ('staff', 'NN'), ('great', 'JJ'), ('work', 'NN'), ('with', 'IN'), ('everyone', 'NN'), ('meat', 'NN'), ('friendly', 'RB'), ('helpful', 'JJ'), ('every', 'DT'), ('way', 'NN')]","[('definitely', 'r'), ('great', 'a'), ('place', 'n'), ('work', 'n'), ('loads', 'n'), ('activities', 'n'), ('keep', 'v'), ('moral', 'a'), ('up', 'r'), ('culture', 'n'), ('amazing', 'a'), ('staff', 'n'), ('great', 'a'), ('work', 'n'), ('with', 'n'), ('everyone', 'n'), ('meat', 'n'), ('friendly', 'r'), ('helpful', 'a'), ('every', 'n'), ('way', 'n')]","['definitely', 'great', 'place', 'work', 'load', 'activity', 'keep', 'moral', 'up', 'culture', 'amazing', 'staff', 'great', 'work', 'with', 'everyone', 'meat', 'friendly', 'helpful', 'every', 'way']"
288,1.0,"Very bad local Management, they are not worth but act like it's their own organization. Supress, insult and dominate subordinates. The managers are not worth a paise. Too much INDIANISM & COMPLEXITY. FAKE CROWD, no work culture only fake attitide","bad local management, worth act like it is organization. supress, insult dominate subordinates. managers worth paise. much indianism & complexity. fake crowd, work culture fake attitide","[['bad', 'local', 'management', 'worth', 'act', 'like', 'it', 'is', 'organization', 'supress', 'insult', 'dominate', 'subordinates', 'managers', 'worth', 'paise', 'much', 'indianism', 'complexity', 'fake', 'crowd', 'work', 'culture', 'fake', 'attitide']]","[[('bad', 'JJ'), ('local', 'JJ'), ('management', 'NN'), ('worth', 'NN'), ('act', 'NN'), ('like', 'IN'), ('it', 'PRP'), ('is', 'VBZ'), ('organization', 'NN'), ('supress', 'NN'), ('insult', 'NN'), ('dominate', 'VBP'), ('subordinates', 'NNS'), ('managers', 'NNS'), ('worth', 'JJ'), ('paise', 'RB'), ('much', 'JJ'), ('indianism', 'NN'), ('complexity', 'NN'), ('fake', 'VBP'), ('crowd', 'JJ'), ('work', 'NN'), ('culture', 'NN'), ('fake', 'VB'), ('attitide', 'NN')]]","[('bad', 'JJ'), ('local', 'JJ'), ('management', 'NN'), ('worth', 'NN'), ('act', 'NN'), ('like', 'IN'), ('it', 'PRP'), ('is', 'VBZ'), ('organization', 'NN'), ('supress', 'NN'), ('insult', 'NN'), ('dominate', 'VBP'), ('subordinates', 'NNS'), ('managers', 'NNS'), ('worth', 'JJ'), ('paise', 'RB'), ('much', 'JJ'), ('indianism', 'NN'), ('complexity', 'NN'), ('fake', 'VBP'), ('crowd', 'JJ'), ('work', 'NN'), ('culture', 'NN'), ('fake', 'VB'), ('attitide', 'NN')]","[('bad', 'a'), ('local', 'a'), ('management', 'n'), ('worth', 'n'), ('act', 'n'), ('like', 'n'), ('it', 'n'), ('is', 'v'), ('organization', 'n'), ('supress', 'n'), ('insult', 'n'), ('dominate', 'v'), ('subordinates', 'n'), ('managers', 'n'), ('worth', 'a'), ('paise', 'r'), ('much', 'a'), ('indianism', 'n'), ('complexity', 'n'), ('fake', 'v'), ('crowd', 'a'), ('work', 'n'), ('culture', 'n'), ('fake', 'v'), ('attitide', 'n')]","['bad', 'local', 'management', 'worth', 'act', 'like', 'it', 'be', 'organization', 'supress', 'insult', 'dominate', 'subordinate', 'manager', 'worth', 'paise', 'much', 'indianism', 'complexity', 'fake', 'crowd', 'work', 'culture', 'fake', 'attitide']"
289,1.0,"Dont let this place fool you. They do not care about the mental health of their employees.  - Managers micromanage - Managers do not and will not have your back - Managers will take credit for your accomplishments - Managers definitely show favoritism",do not let place fool you. care mental health employees. - managers micromanage - managers back - managers take credit accomplishments - managers definitely show favoritism,"[['do', 'not', 'let', 'place', 'fool', 'you', 'care', 'mental', 'health', 'employees', 'managers', 'micromanage', 'managers', 'back', 'managers', 'take', 'credit', 'accomplishments', 'managers', 'definitely', 'show', 'favoritism']]","[[('do', 'VB'), ('not', 'RB'), ('let', 'VB'), ('place', 'NN'), ('fool', 'NN'), ('you', 'PRP'), ('care', 'VBP'), ('mental', 'JJ'), ('health', 'NN'), ('employees', 'NNS'), ('managers', 'NNS'), ('micromanage', 'NN'), ('managers', 'NNS'), ('back', 'RP'), ('managers', 'NNS'), ('take', 'VBP'), ('credit', 'NN'), ('accomplishments', 'NNS'), ('managers', 'NNS'), ('definitely', 'RB'), ('show', 'VBP'), ('favoritism', 'NN')]]","[('do', 'VB'), ('not', 'RB'), ('let', 'VB'), ('place', 'NN'), ('fool', 'NN'), ('you', 'PRP'), ('care', 'VBP'), ('mental', 'JJ'), ('health', 'NN'), ('employees', 'NNS'), ('managers', 'NNS'), ('micromanage', 'NN'), ('managers', 'NNS'), ('back', 'RP'), ('managers', 'NNS'), ('take', 'VBP'), ('credit', 'NN'), ('accomplishments', 'NNS'), ('managers', 'NNS'), ('definitely', 'RB'), ('show', 'VBP'), ('favoritism', 'NN')]","[('do', 'v'), ('not', 'r'), ('let', 'v'), ('place', 'n'), ('fool', 'n'), ('you', 'n'), ('care', 'v'), ('mental', 'a'), ('health', 'n'), ('employees', 'n'), ('managers', 'n'), ('micromanage', 'n'), ('managers', 'n'), ('back', 'r'), ('managers', 'n'), ('take', 'v'), ('credit', 'n'), ('accomplishments', 'n'), ('managers', 'n'), ('definitely', 'r'), ('show', 'v'), ('favoritism', 'n')]","['do', 'not', 'let', 'place', 'fool', 'you', 'care', 'mental', 'health', 'employee', 'manager', 'micromanage', 'manager', 'back', 'manager', 'take', 'credit', 'accomplishment', 'manager', 'definitely', 'show', 'favoritism']"
290,5.0,Fast-paced environment with maximum learning opportunities and new technologies. Mostly focused on the automation everywhere and the best part of the job is workplace culture,fast-paced environment maximum learning opportunities new technologies. mostly focused automation everywhere best part job workplace culture,"[['fast', 'paced', 'environment', 'maximum', 'learning', 'opportunities', 'new', 'technologies', 'mostly', 'focused', 'automation', 'everywhere', 'best', 'part', 'job', 'workplace', 'culture']]","[[('fast', 'RB'), ('paced', 'JJ'), ('environment', 'NN'), ('maximum', 'NN'), ('learning', 'VBG'), ('opportunities', 'NNS'), ('new', 'JJ'), ('technologies', 'NNS'), ('mostly', 'RB'), ('focused', 'VBD'), ('automation', 'NN'), ('everywhere', 'RB'), ('best', 'JJS'), ('part', 'NN'), ('job', 'NN'), ('workplace', 'JJ'), ('culture', 'NN')]]","[('fast', 'RB'), ('paced', 'JJ'), ('environment', 'NN'), ('maximum', 'NN'), ('learning', 'VBG'), ('opportunities', 'NNS'), ('new', 'JJ'), ('technologies', 'NNS'), ('mostly', 'RB'), ('focused', 'VBD'), ('automation', 'NN'), ('everywhere', 'RB'), ('best', 'JJS'), ('part', 'NN'), ('job', 'NN'), ('workplace', 'JJ'), ('culture', 'NN')]","[('fast', 'r'), ('paced', 'a'), ('environment', 'n'), ('maximum', 'n'), ('learning', 'v'), ('opportunities', 'n'), ('new', 'a'), ('technologies', 'n'), ('mostly', 'r'), ('focused', 'v'), ('automation', 'n'), ('everywhere', 'r'), ('best', 'a'), ('part', 'n'), ('job', 'n'), ('workplace', 'a'), ('culture', 'n')]","['fast', 'paced', 'environment', 'maximum', 'learn', 'opportunity', 'new', 'technology', 'mostly', 'focus', 'automation', 'everywhere', 'best', 'part', 'job', 'workplace', 'culture']"
291,5.0,Experience was good. Enviroment was relaxed. Always ready to help one another. Behaviour of all employee was very good. I always felt like a second home.,experience good. enviroment relaxed. always ready help one another. behaviour employee good. always felt like second home.,"[['experience', 'good', 'enviroment', 'relaxed', 'always', 'ready', 'help', 'one', 'another', 'behaviour', 'employee', 'good', 'always', 'felt', 'like', 'second', 'home']]","[[('experience', 'NN'), ('good', 'JJ'), ('enviroment', 'NN'), ('relaxed', 'VBD'), ('always', 'RB'), ('ready', 'JJ'), ('help', 'VB'), ('one', 'CD'), ('another', 'DT'), ('behaviour', 'NN'), ('employee', 'NN'), ('good', 'JJ'), ('always', 'RB'), ('felt', 'VBP'), ('like', 'IN'), ('second', 'JJ'), ('home', 'NN')]]","[('experience', 'NN'), ('good', 'JJ'), ('enviroment', 'NN'), ('relaxed', 'VBD'), ('always', 'RB'), ('ready', 'JJ'), ('help', 'VB'), ('one', 'CD'), ('another', 'DT'), ('behaviour', 'NN'), ('employee', 'NN'), ('good', 'JJ'), ('always', 'RB'), ('felt', 'VBP'), ('like', 'IN'), ('second', 'JJ'), ('home', 'NN')]","[('experience', 'n'), ('good', 'a'), ('enviroment', 'n'), ('relaxed', 'v'), ('always', 'r'), ('ready', 'a'), ('help', 'v'), ('one', 'n'), ('another', 'n'), ('behaviour', 'n'), ('employee', 'n'), ('good', 'a'), ('always', 'r'), ('felt', 'v'), ('like', 'n'), ('second', 'a'), ('home', 'n')]","['experience', 'good', 'enviroment', 'relax', 'always', 'ready', 'help', 'one', 'another', 'behaviour', 'employee', 'good', 'always', 'felt', 'like', 'second', 'home']"
292,4.0,We worked for a vendor under Google as they outsource their support. That particular vendor had awful manager who only looked after themselves. They also ruined our commission structures month by month so no matter what we did we never hit our goals.,worked vendor google outsource support. particular vendor awful manager looked themselves. also ruined commission structures month month matter never hit goals.,"[['worked', 'vendor', 'google', 'outsource', 'support', 'particular', 'vendor', 'awful', 'manager', 'looked', 'themselves', 'also', 'ruined', 'commission', 'structures', 'month', 'month', 'matter', 'never', 'hit', 'goals']]","[[('worked', 'VBN'), ('vendor', 'NN'), ('google', 'NN'), ('outsource', 'NN'), ('support', 'NN'), ('particular', 'JJ'), ('vendor', 'NN'), ('awful', 'JJ'), ('manager', 'NN'), ('looked', 'VBD'), ('themselves', 'PRP'), ('also', 'RB'), ('ruined', 'VBD'), ('commission', 'NN'), ('structures', 'NNS'), ('month', 'NN'), ('month', 'NN'), ('matter', 'NN'), ('never', 'RB'), ('hit', 'VBD'), ('goals', 'NNS')]]","[('worked', 'VBN'), ('vendor', 'NN'), ('google', 'NN'), ('outsource', 'NN'), ('support', 'NN'), ('particular', 'JJ'), ('vendor', 'NN'), ('awful', 'JJ'), ('manager', 'NN'), ('looked', 'VBD'), ('themselves', 'PRP'), ('also', 'RB'), ('ruined', 'VBD'), ('commission', 'NN'), ('structures', 'NNS'), ('month', 'NN'), ('month', 'NN'), ('matter', 'NN'), ('never', 'RB'), ('hit', 'VBD'), ('goals', 'NNS')]","[('worked', 'v'), ('vendor', 'n'), ('google', 'n'), ('outsource', 'n'), ('support', 'n'), ('particular', 'a'), ('vendor', 'n'), ('awful', 'a'), ('manager', 'n'), ('looked', 'v'), ('themselves', 'n'), ('also', 'r'), ('ruined', 'v'), ('commission', 'n'), ('structures', 'n'), ('month', 'n'), ('month', 'n'), ('matter', 'n'), ('never', 'r'), ('hit', 'v'), ('goals', 'n')]","['work', 'vendor', 'google', 'outsource', 'support', 'particular', 'vendor', 'awful', 'manager', 'look', 'themselves', 'also', 'ruin', 'commission', 'structure', 'month', 'month', 'matter', 'never', 'hit', 'goal']"
293,5.0,"Çalışma saatleri tamamen çalışanın isteğine bağlı bir şekilde gerçekleştiriliyor. Türkiye çıkışlı aramaların değerlendirilmesi, çalışırken bir yandan gündemi takip edebilmeye olanak sağlıyor.","çalışma saatleri tamamen çalışanın isteğine bağlı bir şekilde gerçekleştiriliyor. türkiye çıkışlı aramaların değerlendirilmesi, çalışırken bir yandan gündemi takip edebilmeye olanak sağlıyor.","[['çalışma', 'saatleri', 'tamamen', 'çalışanın', 'isteğine', 'bağlı', 'bir', 'şekilde', 'gerçekleştiriliyor', 'türkiye', 'çıkışlı', 'aramaların', 'değerlendirilmesi', 'çalışırken', 'bir', 'yandan', 'gündemi', 'takip', 'edebilmeye', 'olanak', 'sağlıyor']]","[[('çalışma', 'JJ'), ('saatleri', 'JJ'), ('tamamen', 'NNS'), ('çalışanın', 'VBP'), ('isteğine', 'JJ'), ('bağlı', 'NN'), ('bir', 'NN'), ('şekilde', 'NNP'), ('gerçekleştiriliyor', 'NN'), ('türkiye', 'NN'), ('çıkışlı', 'NNP'), ('aramaların', 'NN'), ('değerlendirilmesi', 'NN'), ('çalışırken', 'NNP'), ('bir', 'NN'), ('yandan', 'NN'), ('gündemi', 'NN'), ('takip', 'NN'), ('edebilmeye', 'NN'), ('olanak', 'NN'), ('sağlıyor', 'NN')]]","[('çalışma', 'JJ'), ('saatleri', 'JJ'), ('tamamen', 'NNS'), ('çalışanın', 'VBP'), ('isteğine', 'JJ'), ('bağlı', 'NN'), ('bir', 'NN'), ('şekilde', 'NNP'), ('gerçekleştiriliyor', 'NN'), ('türkiye', 'NN'), ('çıkışlı', 'NNP'), ('aramaların', 'NN'), ('değerlendirilmesi', 'NN'), ('çalışırken', 'NNP'), ('bir', 'NN'), ('yandan', 'NN'), ('gündemi', 'NN'), ('takip', 'NN'), ('edebilmeye', 'NN'), ('olanak', 'NN'), ('sağlıyor', 'NN')]","[('çalışma', 'a'), ('saatleri', 'a'), ('tamamen', 'n'), ('çalışanın', 'v'), ('isteğine', 'a'), ('bağlı', 'n'), ('bir', 'n'), ('şekilde', 'n'), ('gerçekleştiriliyor', 'n'), ('türkiye', 'n'), ('çıkışlı', 'n'), ('aramaların', 'n'), ('değerlendirilmesi', 'n'), ('çalışırken', 'n'), ('bir', 'n'), ('yandan', 'n'), ('gündemi', 'n'), ('takip', 'n'), ('edebilmeye', 'n'), ('olanak', 'n'), ('sağlıyor', 'n')]","['çalışma', 'saatleri', 'tamamen', 'çalışanın', 'isteğine', 'bağlı', 'bir', 'şekilde', 'gerçekleştiriliyor', 'türkiye', 'çıkışlı', 'aramaların', 'değerlendirilmesi', 'çalışırken', 'bir', 'yandan', 'gündemi', 'takip', 'edebilmeye', 'olanak', 'sağlıyor']"
